100301,Jim,Delaney,R,19530312,USA,atp,137757,26549_26550
100331,Jean Louis,Haillet,R,19540507,FRA,atp,137784,26550_26552
100221,Carlos,Kirmayr,R,19500923,BRA,atp,137874,26550_26551_26554_26555
100345,Pat,Dupre,R,19540916,USA,atp,137761,26550_26551
100265,Cliff,Letcher,R,19520209,AUS,atp,137753,26550
100359,Richard,Lewis,L,19541206,GBR,atp,137788,26550_26551
100413,Ulrich,Marten,R,19560101,GER,atp,137870,26550_26552_26554
100287,Robin,Drysdale,R,19520918,GBR,atp,137815,26550_26551
100299,James Chico,Hagey,R,19530225,USA,atp,137760,26550
100354,Bernard,Mitton,R,19541109,RSA,atp,137801,26550_26551_26553
100378,David,Schneider,R,19550517,USA,atp,137884,26550
100047,Bob,Carmichael,R,19400704,AUS,atp,137509,26550
100374,Javier,Soler,L,19550325,ESP,atp,137948,26550
100292,Alvaro,Fillol,R,19521204,CHI,atp,137881,26550
100676,Yannick,Noah,R,19600518,FRA,atp,108216,26551_26556_26557_26566
100600,Pascal,Portes,R,19590528,FRA,atp,137973,26551_26553
100434,Tomas,Smid,R,19560520,CZE,atp,137932,26551_26552_26553_26554_26555_26556_26557_26559_26560_26561
100411,Pavel,Slozil,R,19551229,CZE,atp,137941,26551_26553_26555_26556_26557_26558_26559
100474,Chris,Lewis NZL,R,19570309,NZL,atp,137907,26551_26553_26554_26555_26556_26557_26558
100579,Heinz,Gunthardt,R,19590208,SUI,atp,137972,26551_26552_26553_26554_26555_26556_26557_26558
100360,Brian,Teacher,R,19541223,USA,atp,137822,26551_26557
100358,Mike,Fishbach,R,19541201,USA,atp,137965,26551
100315,Hank,Pfister,R,19531009,USA,atp,137958,26551
100186,Jeff,Borowiak,R,19490925,USA,atp,137424,26551_26552_26556
100356,Paul,Mcnamee,R,19541112,AUS,atp,137807,26551_26553_26554_26557_26558_26559
100180,Bill,Lloyd,R,19490507,AUS,atp,137746,26551
100449,Stanislav,Birner,R,19561011,CZE,atp,137976,26551_26552_26553_26555_26558_26560
100700,Heinz,Gildemeister,R,19601018,CHI,atp,0,26551_26553
100530,Andreas,Maurer,R,19580308,GER,atp,14412,26551_26552_26555_26556_26558_26559_26560_26562
109753,Pierre,Jauffret,R,,FRA,atp,137544,26551
100437,Bjorn,Borg,R,19560606,SWE,atp,137805,26552
100477,Gianni,Ocleppo,R,19570406,ITA,atp,137931,26552_26558
100456,Ferdi,Taygan,R,19561205,USA,atp,137840,26552_26554
100586,Eliot,Teltscher,R,19590315,USA,atp,137957,26552_26553_26554_26555_26556_26557_26560
100259,Peter,Feigl,R,19511130,AUT,atp,137916,26552_26558
100555,Jose Luis,Clerc,R,19580816,ARG,atp,137981,26552_26556_26557_26558
100326,Russell,Simpson,R,19540222,NZL,atp,137797,26552
100227,Alvin,Gardiner,R,19510211,AUS,atp,137591,26552
100297,Corrado,Barazzutti,R,19530219,ITA,atp,137729,26552_26553_26554_26555_26556
