Australian Open,R128,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,R64,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,R32,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,R16,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,QF,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,SF,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,F,2198,980,16.01.1989-29.01.1989,WTA,1989
Australian Open,R128,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,R64,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,R32,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,R16,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,QF,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,SF,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,F,2199,980,15.01.1990-28.01.1990,WTA,1990
Australian Open,R128,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,R64,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,R32,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,R16,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,QF,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,SF,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,F,2200,980,14.01.1991-27.01.1991,WTA,1991
Australian Open,R128,2201,980,13.01.1992-26.01.1992,WTA,1992
Australian Open,R64,2201,980,13.01.1992-26.01.1992,WTA,1992
Australian Open,R32,2201,980,13.01.1992-26.01.1992,WTA,1992
Australian Open,R16,2201,980,13.01.1992-26.01.1992,WTA,1992
Australian Open,QF,2201,980,13.01.1992-26.01.1992,WTA,1992
Australian Open,SF,2201,980,13.01.1992-26.01.1992,WTA,1992
Australian Open,F,2201,980,13.01.1992-26.01.1992,WTA,1992
