200041,Amy,Frazier,R,19720919,USA,wta,1992_Virginia Slims Championships++2000_WTA Tour Championships,139702
200064,Amanda,Coetzer,R,19711022,RSA,wta,1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships++2001_WTA Tour Championships,139788
200081,Anke,Huber,R,19741204,GER,wta,1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1999_WTA Tour Championships++2001_WTA Tour Championships,139797
200086,Magdalena,Maleeva,R,19750401,BUL,wta,1993_Virginia Slims Championships++1995_WTA Tour Championships++2001_WTA Tour Championships++2002_WTA Tour Championships,139819
200096,Mary,Pierce,R,19750115,FRA,wta,1993_Virginia Slims Championships++1994_Virginia Slims Championships++1995_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2005_WTA Tour Championships,139816
200554,Brenda,Schultz Mccarthy,R,19701228,NED,wta,1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships,139703
200723,Iva,Majoli,R,19770812,CRO,wta,1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships,139891
200128,Lindsay,Davenport,R,19760608,USA,wta,1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships++2001_WTA Tour Championships++2002_WTA Tour Championships++2004_WTA Tour Championships++2005_WTA Tour Championships,4084
200617,Kimiko,Date Krumm,R,19700928,JPN,wta,1994_Virginia Slims Championships++1995_WTA Tour Championships++1996_WTA Tour Championships,16373
200651,Sabine,Hack,U,19690712,GER,wta,1994_Virginia Slims Championships,139742
200039,Chanda,Rubin,R,19760218,USA,wta,1995_WTA Tour Championships++2000_WTA Tour Championships++2002_WTA Tour Championships++2003_WTA Tour Championships,139823
200006,Karina,Habsudova,R,19730802,SVK,wta,1996_WTA Tour Championships,139825
200001,Martina,Hingis,R,19800930,SUI,wta,1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships++2006_WTA Tour Championships,100658
200051,Irina,Spirlea,R,19740326,ROU,wta,1996_WTA Tour Championships++1997_WTA Tour Championships++1998_WTA Tour Championships,139871
200037,Sabine,Appelmans,L,19720422,BEL,wta,1997_WTA Tour Championships,139748
200016,Sandrine,Testud,R,19720403,FRA,wta,1997_WTA Tour Championships++1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships++2001_WTA Tour Championships,139817
200113,Anna,Kournikova,R,19810607,RUS,wta,1998_WTA Tour Championships++1999_WTA Tour Championships++2000_WTA Tour Championships,139978
200080,Dominique,Monami,R,19730531,BEL,wta,1998_WTA Tour Championships++1999_WTA Tour Championships,139858
200067,Patty,Schnyder,L,19781214,SUI,wta,1998_WTA Tour Championships++2002_WTA Tour Championships++2005_WTA Tour Championships,4076
200748,Venus,Williams,R,19800617,USA,wta,1999_WTA Tour Championships++2002_WTA Tour Championships++2008_WTA Tour Championships++2009_WTA Tour Championships,4085
200032,Barbara,Schett,R,19760310,AUT,wta,1999_WTA Tour Championships,139930
200048,Elena,Likhovtseva,R,19750908,RUS,wta,1999_WTA Tour Championships++2000_WTA Tour Championships,16288
200065,Amelie,Mauresmo,R,19790705,FRA,wta,1999_WTA Tour Championships++2001_WTA Tour Championships++2003_WTA Tour Championships++2004_WTA Tour Championships++2005_WTA Tour Championships++2006_WTA Tour Championships,16066
200079,Kim,Clijsters,R,19830608,BEL,wta,2000_WTA Tour Championships++2001_WTA Tour Championships++2002_WTA Tour Championships++2003_WTA Tour Championships++2005_WTA Tour Championships++2006_WTA Tour Championships,30545
200108,Elena,Dementieva,R,19811015,RUS,wta,2000_WTA Tour Championships++2001_WTA Tour Championships++2002_WTA Tour Championships++2003_WTA Tour Championships++2004_WTA Tour Championships++2005_WTA Tour Championships++2006_WTA Tour Championships++2008_WTA Tour Championships++2009_WTA Tour Championships,4065
200003,Justine,Henin,R,19820601,BEL,wta,2001_WTA Tour Championships++2002_WTA Tour Championships++2003_WTA Tour Championships++2006_WTA Tour Championships++2007_WTA Tour Championships,32140
200033,Serena,Williams,R,19810926,USA,wta,2001_WTA Tour Championships++2002_WTA Tour Championships++2004_WTA Tour Championships++2007_WTA Tour Championships++2008_WTA Tour Championships++2009_WTA Tour Championships,4086
200700,Silvia,Farina Elia,R,19720427,ITA,wta,2001_WTA Tour Championships++2002_WTA Tour Championships,139845
200120,Jelena,Dokic,R,19830412,AUS,wta,2001_WTA Tour Championships++2002_WTA Tour Championships,16202
200046,Meghann,Shaughnessy,R,19790413,USA,wta,2001_WTA Tour Championships,16152
200040,Anna,Smashnova,R,19760716,ISR,wta,2002_WTA Tour Championships,139925
200772,Anastasia,Myskina,R,19810708,RUS,wta,2002_WTA Tour Championships++2003_WTA Tour Championships++2004_WTA Tour Championships,140036
201290,Daniela,Hantuchova,R,19830423,SVK,wta,2002_WTA Tour Championships++2007_WTA Tour Championships,4069
200085,Ai,Sugiyama,R,19750705,JPN,wta,2003_WTA Tour Championships,4057
201345,Maria,Sharapova,R,19870419,RUS,wta,2004_WTA Tour Championships++2005_WTA Tour Championships++2006_WTA Tour Championships++2007_WTA Tour Championships,16059
201320,Svetlana,Kuznetsova,R,19850627,RUS,wta,2004_WTA Tour Championships++2006_WTA Tour Championships++2007_WTA Tour Championships++2008_WTA Tour Championships++2009_WTA Tour Championships,4063
201329,Vera,Zvonareva,R,19840907,RUS,wta,2004_WTA Tour Championships++2008_WTA Tour Championships++2009_WTA Tour Championships,4066
200069,Nadia,Petrova,R,19820608,RUS,wta,2005_WTA Tour Championships++2006_WTA Tour Championships++2008_WTA Tour Championships,16062
201403,Anna,Chakvetadze,R,19870305,RUS,wta,2007_WTA Tour Championships,16060
201421,Ana,Ivanovic,R,19871106,SRB,wta,2007_WTA Tour Championships++2008_WTA Tour Championships,4068
201347,Jelena,Jankovic,R,19850228,SRB,wta,2007_WTA Tour Championships++2008_WTA Tour Championships++2009_WTA Tour Championships,4067
201294,Marion,Bartoli,R,19841002,FRA,wta,2007_WTA Tour Championships,16061
