1970-414,Hamburg,Clay,64,A,19700817,6,100009,,,Istvan Gulyas,R,,HUN,38.841889117,,,100214,,,Adriano Panatta,R,183,ITA,20.1067761807,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,7,100106,,,Graham Stilwell,R,173,GBR,24.7529089665,,,106971,,,Ezio Di Matteo,R,,ITA,,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,8,100141,6,,Zeljko Franulovic,R,,CRO,23.1786447639,,,100109,,,Jun Kuki,R,,JPN,24.6351813826,,,6-1 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,9,100137,,,Han Jurgen Pohmann,R,,GER,23.2361396304,,,107311,,,Jean Paul Meyer,R,,FRA,,,,6-3 3-6 6-3 1-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,10,100056,,,Harald Elschenbroich,R,,GER,29.1608487337,,,108374,,,Thierry Bernasconi,R,,FRA,,,,10-8 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,11,100176,,,Hans Kary,L,,AUT,21.4784394251,,,110192,,,Bernd Kube,U,,GER,,,,6-2 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,12,100179,,,Karl Meiler,R,178,GER,21.2977412731,,,107728,,,Massimo Di Domenico,R,,ITA,,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,13,100120,,,Robert Maud,R,180,RSA,24.0136892539,,,108021,,,Pietro Marzano,R,,ITA,,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,14,100203,,,Phil Dent,R,183,AUS,20.5037645448,,,109815,,,Stanley Matthews,R,,GBR,24.7392197125,,,6-2 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,15,100073,5,,Mark Cox,L,,GBR,27.1184120465,,,107034,,,Frank Falderbaum,R,,GER,,,,6-2 6-1 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,16,100075,,,Owen Davidson,L,185,AUS,26.8692676249,,,109783,,,Bob Howe,R,183,AUS,45.0376454483,,,7-5 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,17,110194,,,Uwe Gottschalk,U,,GER,,,,100270,,,Anand Amritraj,R,185,IND,18.4093086927,,,6-3 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,18,100173,,,Andrew Pattison,R,188,USA,21.5441478439,,,100239,,,Hans Engert,R,,GER,19.3210130048,,,6-3 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,19,100113,4,,Jan Kodes,R,175,CZE,24.462696783,,,100193,,,Wanaro Ngodrella,R,,FRA,20.8268309377,,,6-1 4-6 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1970-414,Hamburg,Clay,64,A,19700817,20,100035,,,Ion Tiriac,R,,ROU,31.2744695414,,,110257,,,Hansjorg Elzer,U,,GER,,,,6-0 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,
