1968-416,Rome,Clay,128,M,19680506,18,100139,,,Gerald Battrick,R,178,GBR,20.9445585216,,,110203,,,Pancho Castillo,R,,COL,,,,7-5 6-0 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,19,110180,,,Gaetano Di Maso,R,,ITA,,,,107001,,,Fernando Gentil,R,,BRA,,,,6-3 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,20,109760,,,Jean Courcol,R,,FRA,,,,100083,,,Nicola Spear,R,,SRB,24.2026009582,,,5-7 6-4 2-6 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,21,100064,,,Juan Gisbert,R,,ESP,26.0862422998,,,100088,,,Patricio Cornejo,R,180,CHI,23.9151266256,,,6-2 3-6 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,22,100019,,,Wieslaw Gasiorek,R,,POL,32.3121149897,,,110175,,,Thedy Stalder,U,,SUI,29.1362080767,,,6-1 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,23,106971,,,Ezio Di Matteo,R,,ITA,,,,110017,,,John Mcdonald,R,,NZL,37.2511978097,,,3-6 6-1 6-3 3-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,24,100054,12,,Jose Mandarino,R,173,BRA,27.112936345,,,110280,,,Allan Skelton,U,,CAN,,,,6-2 6-0 6-1,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,25,107728,,,Massimo Di Domenico,R,,ITA,,,,109879,,,Jose Luis Arillla,R,,ESP,,,,6-2 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,26,110109,,,Giordano Maioli,R,,ITA,,,,100105,,,Allan Stone,R,,AUS,22.559890486,,,1-6 6-2 6-1 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,27,100097,,,Nicholas Kalogeropoulos,R,,GRE,23.2114989733,,,109878,,,Franco Bartoni,R,,ITA,19.5865845311,,,5-7 6-3 7-5 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,28,100060,5,,Marty Riessen,R,185,USA,26.4202600958,,,110281,,,Guiliano Fanfani,U,,ITA,,,,W/O,3,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,29,100244,,,John Alexander,R,190,AUS,16.8405201916,,,100142,,,Peter Szoke,R,,HUN,20.7446954141,,,6-2 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,30,100044,,,Sergei Likhachev,R,,RUS,28.128678987,,,109766,,,Frank Tutvin,R,,USA,,,,6-4 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,31,108012,,,Piero Toci,R,,ITA,,,,100110,,,Terry Addison,R,180,AUS,22.3162217659,,,6-4 6-4 2-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,32,100119,13,,Ilie Nastase,R,183,ROU,21.7987679671,,,100103,,,Peter Curtis,R,,GBR,22.6858316222,,,6-2 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,
